state,year,sid,cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,poverty,northeast,midwest,south,west,effyear,treatment_date,post,time_til,f2001,f2002,f2003,f2004,f2005,f2006,f2007,f2008,f2009,f2010,castle,lhomicide,castle_sum,d2005,d2006,d2007,d2008,d2009,d2010,dinf
Utah,2006,45,0,0,0,0,0,52,.29492345,1,0,2.0391653,48.665462,139.36911,577.16223,2604.3279,323.83514,1.9999506,.39214718,.078429438,.039214719,2192689,309.8934687044082,3.3,60204,.019473806,1.8613219,.023988809,3.791281,252.15063,9.049801408225242,0,0,0,1,,,0,,0,0,0,0,0,1,0,0,0,0,0,.71254051,0,0,0,0,0,0,0,1
Nebraska,2006,28,0,0,0,0,0,53,.45294636,0,0,2.9971764,64.29792,193.96822,539.15247,2533.01,292.70538,2.8275249,.16965149,.056550499,.056550499,1660445,272.8786560229336,2.8,52860,.59429854,4.4026151,1.382822,12.415949,249.21805,8.962717825643125,0,1,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.0976707,0,0,0,0,0,0,0,1
Tennessee,2006,43,0,1,0,0,0,420,.58675164,14,11,6.9550209,184.4902,534.57611,1043.4187,2719.4131,374.90872,6.9384613,.54646593,.2483936,.19871488,5541337,389.6532551620665,4,43169,3.5567951,13.015974,6.7086158,29.884737,426.3262,12.80476173890886,0,0,1,0,2007,2007,0,-1,0,0,0,0,0,1,0,0,0,0,0,1.9394639,4,0,0,1,0,0,0,0
New York,2006,33,0,0,0,0,0,924,.098840915,12,11,4.7860317,178.75102,235.2148,355.86526,1540.4236,166.88954,4.7704926,1.4140548,.067335941,.062156253,18395996,470.3632246930256,4.5,51587,.73295295,1.9836001,1.3600134,4.7272191,327.95193,13.4089178971337,1,0,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.5657016,0,0,0,0,0,0,0,1
Pennsylvania,2006,39,0,0,0,0,0,749,.42198178,5,28,6.0205998,169.38062,237.53638,464.1167,1748.2006,238.6376,5.8759127,1.5594077,.048229102,.23310733,11847753,226.3213961330896,4.1999998,53400,.038403906,.47389576,.061235242,1.0487474,356.87125,9.587708319037374,1,0,0,0,,,0,,0,0,0,0,0,1,0,0,0,0,0,1.7951869,0,0,0,0,0,0,0,1
Oregon,2006,38,0,0,0,0,0,88,.24557522,8,5,2.3778913,73.282288,174.61287,653.83905,2671.1555,394.13547,2.3238482,.10808597,.24319342,.16212894,3343908,230.3891135760912,5.0999999,53809,2.7448123,19.385941,5.0559406,43.240574,370.38358,10.80412499386945,0,0,0,1,,,0,,0,0,0,0,0,1,0,0,0,0,0,.8662141,0,0,0,0,0,0,0,1
Alaska,2007,2,1,0,0,1,1,44,.29776248,1,2,6.5013933,85.847946,496.6178,544.19617,2504.5139,358.61096,6.3536344,.88655365,.29551789,.44327682,607583,293.9516082576372,6.1999998,66910,.33065441,4.9629436,.68336344,12.253634,763.47046,8.631248734740767,0,0,0,1,2006,2005,1,2,0,0,0,0,0,0,1,0,0,0,1,1.8720165,5,0,1,0,0,0,0,0
Maine,2007,20,0,0,0,0,0,20,.20916906,2,4,1.521167,26.544365,61.150913,513.01361,1842.7417,97.050461,1.521167,.45635012,.22817506,.38029176,1240011,232.3366486265041,3.3,47183,8.4043608,15.418896,17.970566,39.550777,169.00166,10.05853980327594,1,0,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,.41947782,0,0,0,0,0,0,0,1
Pennsylvania,2007,39,0,0,0,0,0,735,.41778395,12,25,5.9269609,156.9798,225.81319,452.04568,1704.5698,213.80605,5.8463221,1.8546953,.1048306,.2096612,11847753,226.3213961330896,4.1999998,53400,.038403906,.47389576,.061235242,1.0487474,370.68909,9.587708319037374,1,0,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.7795116,0,0,0,0,0,0,0,1
West Virginia,2007,49,0,1,0,0,0,66,.32903981,0,1,3.6488543,47.213963,206.98955,604.10651,1749.4044,194.66084,3.3724258,.22114268,.05528567,.11057134,1765197,229.3228461185919,5.5,37238,.31860468,6.5920687,.48589477,13.184081,334.81003,15.52155368494281,0,0,1,0,2008,2008,0,-1,0,0,0,0,0,0,1,0,0,0,0,1.2944132,3,0,0,0,1,0,0,0
Arizona,2007,3,1,1,1,1,1,549,.48575234,17,16,8.9236736,158.57806,325.47839,963.72418,2864.8242,810.55884,8.6148396,.73144865,.29257944,.27632505,5020782,358.9679854652124,4,50370,.26902184,4.0020657,.56620663,9.4672308,613.53912,12.88169850832002,0,0,0,1,2006,2005,1,2,0,0,0,0,0,0,1,0,0,0,1,2.1887076,5,0,1,0,0,0,0,0
Montana,2007,27,0,1,0,0,0,23,.2173913,0,1,2.4291968,24.291967,306.81812,356.24701,2328.0156,212.71315,2.3235795,.10561725,.10561725,.21123451,877433,277.5140666010966,4.8000002,41499,.70683461,12.456564,1.155074,23.960119,365.64694,13.41150834308716,0,0,0,1,2009,2009,0,-2,0,0,0,0,0,0,1,0,0,0,0,.88756067,2,0,0,0,0,1,0,0
Illinois,2007,14,0,0,0,0,0,752,.010779221,2,16,5.8827906,180.70805,317.39688,590.81366,2095.8301,265.09326,5.2100248,.75099456,.02346858,.13298862,12097512,413.1923985692265,4.5,58322,.34592238,3.0660355,.59637058,6.3135214,353.7106,10.14990520364849,0,1,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.7720312,0,0,0,0,0,0,0,1
Texas,2007,44,.32876712,0,1,1,1,1420,.46079645,41,43,6.0721803,165.79617,313.97021,976.42798,2834.8145,401.86288,6.067904,.94076031,.1795997,.18815206,20290711,362.3579282165124,4.4000001,48883,.0089597646,.91391575,.017525261,1.311137,734.60553,14.98772024302155,0,0,1,0,2007,2007,0,0,0,0,0,0,0,0,1,0,0,0,1,1.8037177,4,0,0,1,0,0,0,0
Wyoming,2007,51,0,0,0,0,0,21,.26190478,0,0,4.0852532,16.341013,206.79164,459.49374,2314.3933,158.54674,4.0852532,.19453588,.19453588,.19453588,479699,376.9030162664504,3.8,50175,.10881824,7.0644298,.14467406,12.877033,405.41278,10.49762455206286,0,0,0,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.4073837,0,0,0,0,0,0,0,1
New Hampshire,2007,30,0,0,0,0,0,12,.21136364,0,0,.91585296,33.581276,83.18998,390.84024,1480.5526,105.55206,.8395319,.15264216,.07632108,.07632108,1200247,206.20755561147,2.7,64478,6.8105149,24.377649,13.980622,68.223961,224.61293,5.820218671656751,1,0,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,-.087899446,0,0,0,0,0,0,0,1
Arkansas,2007,4,0,0,0,0,0,201,.4633989,1,1,7.1648736,110.53867,374.6409,1136.1851,2601.6333,249.13086,6.9866428,.96244574,.071292274,.071292274,2599492,283.709278582123,4.1999998,37600,1.4365499,5.4123268,2.0820606,11.242081,510.23883,15.19373785339597,0,0,1,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.9691905,0,0,0,0,0,0,0,1
Indiana,2007,15,1,1,1,0,1,354,.46832061,5,4,5.6175432,124.72851,180.96741,738.40546,2362.177,309.37747,5.3160367,.71409452,.095212601,.079343833,5902331,264.0821058663094,2.9000001,51740,.10809289,3.3498631,.1670357,6.2777061,430.55136,8.968033138094086,0,1,0,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,1.7258945,5,0,1,0,0,0,0,0
Minnesota,2007,24,0,0,0,0,0,116,.32040259,1,2,2.2500923,92.505951,160.9592,577.1875,2248.0168,244.73633,2.2112978,.38794696,.038794696,.058192044,4783596,250.0420185985606,3.0999999,68688,1.9743724,2.5698867,2.7464485,5.1330004,183.65408,7.036421972089617,0,1,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,.8109712,0,0,0,0,0,0,0,1
Maryland,2007,21,0,0,0,0,0,554,.32802835,1,24,9.8966694,236.84123,376.43069,662.66595,2274.2332,507.21323,9.8966694,.8217451,.035728049,.44660059,5162430,362.3099974236939,3.5999999,69047,.54666114,6.0534477,1.0607796,15.387211,418.60767,8.058317497767524,0,0,1,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,2.2921982,0,0,0,0,0,0,0,1
Washington,2007,48,0,0,0,0,0,174,.22965403,3,6,2.7309582,95.269638,200.94516,825.40857,2670.312,591.55066,2.7309582,.3295984,.062780648,.10986613,5757739,237.4195843194698,5,53841,.37327152,.23132344,.7916128,.58083564,278.93442,9.85760208998706,0,0,0,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.0046525,0,0,0,0,0,0,0,1
South Dakota,2007,42,1,0,1,0,0,31,.21666667,0,0,3.9328074,15.22377,161.6257,336.19159,1356.438,99.335098,3.4253483,.25372949,.12686475,.12686475,726426,249.5780712694755,2.7,46181,10.441257,40.579632,18.194008,92.379814,420.04919,11.60228295793377,0,1,0,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,1.3693535,5,0,1,0,0,0,0,0
North Dakota,2007,35,.41369864,0,0,1,1,14,.28767124,0,0,2.1953588,11.447227,135.6418,360.97971,1488.9236,153.20468,2.0385473,.31362268,.15681134,.15681134,618569,240.070226603661,2.9000001,45575,15.899601,103.49371,29.083094,223.81044,222.04485,10.4772466774119,0,1,0,0,2007,2007,0,0,0,0,0,0,0,0,1,0,0,0,1,.78634548,4,0,0,1,0,0,0,0
Louisiana,2007,19,1,0,1,1,1,631,.52503169,14,6,14.525605,145.30209,535.99713,1080.3735,2714.4236,352.1366,14.088226,2.002738,.34529966,.16113985,4333011,478.9740898419137,4.9000001,38892,.019316822,1.7785554,.029632973,4.0265994,864.16992,17.38407772331988,0,0,1,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,2.6759129,5,0,1,0,0,0,0,0
California,2007,5,0,0,0,0,0,2260,.33282301,39,115,6.2319956,194.521,301.14603,653.57916,1798.2561,604.95856,6.2319956,.78313571,.11030081,.31987235,33051894,313.8882146965617,4.9000001,59274,.50634015,2.8180654,1.0736934,7.4689851,480.58612,13.02469686003471,0,0,0,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.8296967,0,0,0,0,0,0,0,1
Oregon,2007,38,0,0,0,0,0,74,.2669462,0,3,2.005693,77.571526,179.26558,619.5965,2570.946,395.04019,2.005693,.10841583,.027103959,.10841583,3343908,230.3891135760912,5.0999999,53809,2.7448123,19.385941,5.0559406,43.240574,378.04602,10.80412499386945,0,0,0,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,.69598961,0,0,0,0,0,0,0,1
Iowa,2007,16,0,0,0,0,0,40,.24924925,0,4,1.3458651,44.81731,223.58185,578.5874,1917.7233,166.48352,1.3122185,.13458651,.033646628,.16823314,2822155,263.7346283248085,2.8,51899,.50401199,5.745893,.85689837,11.112146,293.80237,8.422074620281309,0,1,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,.29703704,0,0,0,0,0,0,0,1
New Jersey,2007,31,0,0,0,0,0,381,.32193801,1,8,4.3945575,144.74358,167.51222,429.21332,1527.5297,252.87737,4.3945575,.77279621,.023068544,.10380844,8219529,464.8319873316342,3.7,63818,.036267284,.59614122,.068020932,1.3406973,309.4299,7.879940565937538,1,0,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.4803668,0,0,0,0,0,0,0,1
Kentucky,2007,18,1,1,1,1,1,218,.36641976,3,4,5.1835055,96.299072,163.37553,660.89697,1678.3145,206.936,4.7317324,.68954891,.095110193,.11888774,3926965,251.3900684116105,4.3000002,45916,3.2335658,5.0753698,4.7599611,10.36625,533.97241,14.01418143528145,0,0,1,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,1.6454816,5,0,1,0,0,0,0,0
Georgia,2007,11,1,1,1,0,1,731,.56595373,8,7,7.8336692,185.39326,287.30597,969.10309,2557.1411,455.78879,7.5443268,2.1754239,.096447363,.085730985,7952631,369.7266979946637,3.5,53051,.035195898,.25879484,.074805431,.64100796,581.42755,12.65403864456933,0,0,1,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,2.0584309,5,0,1,0,0,0,0,0
Tennessee,2007,43,.60821921,1,1,1,1,405,.58105165,28,12,6.6681528,181.60426,540.28503,1016.2759,2774.7253,357.19894,6.6681528,.62565386,.47747266,.21403947,5541337,389.6532551620665,4,43169,3.5567951,13.015974,6.7086158,29.884737,432.47501,12.80476173890886,0,0,1,0,2007,2007,0,0,0,0,0,0,0,0,1,0,0,0,1,1.8973429,4,0,0,1,0,0,0,0
Vermont,2007,46,0,0,0,0,0,13,.34567901,0,0,2.0947843,13.052116,92.009369,510.16052,1727.3912,103.93352,2.0947843,.32227448,.16113724,.16113724,588067,211.2004244414327,2.7,50130,18.556728,55.125862,35.983994,131.03625,345.63937,9.052709980325371,1,0,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,.73945057,0,0,0,0,0,0,0,1
North Carolina,2007,34,0,0,0,0,0,586,.5020594,4,2,6.6066422,153.28313,293.37552,1229.6584,2643.7957,316.76935,6.2684183,.5637067,.056370668,.033822402,7795432,346.3310307882873,3.7,48514,.0091720382,.6284706,.010493325,1.0400321,428.07886,11.98617344106138,0,0,1,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.8880756,0,0,0,0,0,0,0,1
Mississippi,2007,25,1,1,1,1,1,204,.46231329,0,0,7.0196738,99.066864,149.71863,936.81677,1968.7432,245.89503,5.5400367,.65379316,.034410164,.034410164,2749244,277.0943575761191,5.5999999,43426,1.8166813,11.687977,3.1869125,24.540274,771.85443,17.81489747727012,0,0,1,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,1.9487168,5,0,1,0,0,0,0,0
Massachusetts,2007,22,0,0,0,0,0,188,.25056946,0,0,2.9202709,109.10629,325.64127,555.81451,1614.1797,233.71487,2.8892043,.20193362,.015533356,.015533356,6127881,323.1296430201565,2.8,59195,1.7168578,8.587781,3.2276411,18.954121,177.63945,8.639479128266361,1,0,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.0716764,0,0,0,0,0,0,0,1
South Carolina,2007,41,1,0,1,1,1,364,.53769714,6,1,8.4046555,146.38878,602.54913,1044.7633,2920.0637,393.65652,8.4046555,1.7317284,.16162799,.046179425,3876975,316.8965495005771,3.5999999,47568,.017694207,1.3032326,.033402331,2.3638532,559.67157,13.02461326162794,0,0,1,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,2.1287858,5,0,1,0,0,0,0,0
Alabama,2007,1,1,0,1,0,1,392,.21332072,3,4,8.5479403,161.40779,248.34819,989.11884,2711.616,310.49521,7.6538959,.71959704,.08722388,.10902985,4332380,348.8382828837729,4.0999999,44851,2.2222428,4.6948099,3.4716945,10.414437,641.35718,14.7059814697695,0,0,1,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,2.1456904,5,0,1,0,0,0,0,0
Wisconsin,2007,50,0,0,0,0,0,184,.51332116,4,10,3.3024666,98.356071,169.26936,500.41342,2116.3247,241.42108,3.3024666,.4666529,.089740939,.19743007,5207717,323.2510522365175,3.4000001,57087,.50375241,6.2465568,.82229888,13.306829,426.14383,8.269592990556131,0,1,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.1946696,0,0,0,0,0,0,0,1
Kansas,2007,17,1,1,1,0,1,109,.42387033,1,2,3.9523871,73.826241,335.26395,736.48566,2670.1094,311.54962,3.8436058,.4351252,.072520867,.1087813,2606468,372.1511255845074,3.8,51985,.99621403,9.6955729,1.7102071,20.418896,315.32071,9.019370274256197,0,1,0,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,1.3743197,5,0,1,0,0,0,0,0
Nebraska,2007,28,0,0,0,0,0,70,.43100357,0,0,3.9679594,63.260609,212.68262,511.75339,2352.093,297.54025,3.9112742,.1700554,.056685131,.056685131,1660445,272.8786560229336,2.8,52860,.59429854,4.4026151,1.382822,12.415949,255.36652,8.962717825643125,0,1,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.3782519,0,0,0,0,0,0,0,1
Colorado,2007,6,0,0,0,0,0,155,.388616,4,6,3.251411,72.600861,238.21306,600.18951,2101.9009,348.44638,3.251411,.272699,.10488423,.14683792,4198306,322.3919361761625,2.7,61077,.31917635,5.1907125,.74272811,12.638526,479.13214,9.166316128457526,0,0,0,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.1790891,0,0,0,0,0,0,0,1
New York,2007,33,0,0,0,0,0,804,.087455772,0,0,4.1699615,161.24889,234.6537,337.86026,1510.4078,145.5493,4.1595888,.75723183,.0051865196,.0051865196,18395996,470.3632246930256,4.5,51587,.73295295,1.9836001,1.3600134,4.7272191,324.79541,13.4089178971337,1,0,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.4279068,0,0,0,0,0,0,0,1
Utah,2007,45,0,0,0,0,0,59,.3274895,0,5,2.2898161,55.343693,150.31285,604.04578,2656.0703,343.58887,2.2510059,.31048355,.038810443,.23286267,2192689,309.8934687044082,3.3,60204,.019473806,1.8613219,.023988809,3.791281,252.61719,9.049801408225242,0,0,0,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,.82847154,0,0,0,0,0,0,0,1
Connecticut,2007,7,0,0,0,0,0,113,.35556588,2,0,3.2333281,123.12399,155.68617,447.5155,1743.6223,284.73315,3.2333281,.37197581,.085840568,.028613523,3297626,295.2730236843111,2.3,63523,.73568076,4.3054004,1.3634657,11.711607,598.70935,7.381916566645216,1,0,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.173512,0,0,0,0,0,0,0,1
Florida,2007,10,1,0,1,1,1,1202,.4699654,42,60,6.6722445,211.80214,479.45795,1009.4129,2724.2629,408.73883,6.6722445,,.23869094,.33860809,15593433,413.4945781342697,3.8,49196,1.2267472,2.1707792,2.3019562,5.2502551,545.20898,12.03967721540215,0,0,1,0,2005,2005,1,2,0,0,0,0,0,0,1,0,0,0,1,1.8979564,6,1,0,0,0,0,0,0
Rhode Island,2007,40,0,0,0,0,0,19,.25823453,0,0,1.7889677,71.464554,130.50049,489.42392,1801.8671,300.54657,1.7889677,.56493717,.094156198,.094156198,1009503,308.5676813243745,4.1999998,53426,9.5631218,17.548635,15.706442,38.779972,378.31958,10.53766061121165,1,0,0,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,.58163875,0,0,0,0,0,0,0,1
Nevada,2007,29,0,0,0,0,0,193,.43859902,5,9,7.7543769,278.75577,447.38333,1000.8369,2002.2363,898.26215,7.7543769,.9240967,.24106871,.40178117,1964582,363.3851882995976,4.5,57935,.044131525,3.747973,.094829336,9.0881414,538.38678,9.914933558385448,0,0,0,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,2.0482574,0,0,0,0,0,0,0,1
Ohio,2007,36,0,0,0,0,0,529,.37071601,7,2,4.6146855,159.84782,143.91014,857.59875,2310.3784,294.72052,4.3006425,.53212821,.069787309,.026170239,11054019,298.0092579902387,4,54395,.22173835,1.6225592,.352451,3.2313948,442.54749,9.846020709752715,0,1,0,0,2008,2008,0,-1,0,0,0,0,0,0,1,0,0,0,0,1.5292437,3,0,0,0,1,0,0,0
New Mexico,2007,32,0,0,0,0,0,186,.41502145,2,5,9.5735798,119.92709,508.73795,1074.8145,2365.1887,460.25241,9.110342,.61765027,.15441257,.30882514,1782739,305.3167064836748,5,44432,12.147544,39.915321,22.997086,96.790329,332.81055,17.33865697670831,0,0,0,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,2.2590072,0,0,0,0,0,0,0,1
Missouri,2007,26,.33972603,0,0,0,1,367,.498705,7,15,6.2900152,132.34741,394.53992,768.97577,2678.7751,409.12521,6.2900152,.94264537,.13711205,.2742241,5433153,294.838006586599,3.3,57098,.0071965577,1.0742565,.0097733308,2.0146313,511.7193,10.69741639891238,0,1,0,0,2007,2007,0,0,0,0,0,0,0,0,1,0,0,0,1,1.8389635,4,0,0,1,0,0,0,0
Hawaii,2007,12,0,0,0,0,0,24,.09536542,1,0,1.880091,87.894249,158.31932,712.0061,2937.1721,492.19214,1.880091,.626697,.15667425,.078337125,1175755,307.7171689680248,4,65263,.055708885,7.6047306,.093216702,13.562349,468.29932,10.06646792911789,0,0,0,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,.63132018,0,0,0,0,0,0,0,1
Michigan,2007,23,1,0,1,0,1,663,.47193953,6,11,6.5682406,132.39513,347.71057,744.13312,1891.4949,415.4437,6.5286136,.25757807,.06934794,.11888219,9688555,292.9229384567668,3.7,57623,.16456531,3.1056025,.33120522,6.7884221,497.65073,9.820195065208383,0,1,0,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,1.882246,5,0,1,0,0,0,0,0
Idaho,2007,13,0,0,0,0,0,49,.40677965,1,1,3.3491473,16.130587,198.76164,480.63681,1686.3982,153.44562,3.3491473,.41009966,.13669989,.13669989,1262457,261.1574097177171,4.5999999,47620,11.550888,42.896828,20.203936,100.01656,500.25323,11.48894576211308,0,0,0,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.2087058,0,0,0,0,0,0,0,1
Oklahoma,2007,37,1,1,1,1,1,223,.44516701,13,10,6.2343984,94.578339,362.74133,958.11237,2253.106,378.64883,6.2343984,1.0064499,.39139721,.30752638,3338279,310.7289714250966,3.0999999,41063,.14417608,5.6077995,.30015466,12.223813,722.659,13.99167055839251,0,0,1,0,2006,2006,1,1,0,0,0,0,0,0,1,0,0,0,1,1.8300821,5,0,1,0,0,0,0,0
Delaware,2007,8,0,0,0,0,0,39,.40799099,0,0,4.5737662,208.39955,468.40054,761.82526,2436.2927,277.47513,4.5737662,1.1727605,.11727605,.11727605,759017,391.8225810489093,3.3,63768,1.5692666,4.686193,2.9050732,10.923076,853.30054,8.876481027434169,0,0,1,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.520337,0,0,0,0,0,0,0,1
Virginia,2007,47,0,0,0,0,0,415,.53969288,6,5,5.4343243,100.62012,145.3911,417.95847,1902.4194,184.12538,5.4343243,.3666532,.091663301,.078568541,6847117,298.1254738308108,2.3,59714,.24762246,4.4850411,.54428744,10.432712,498.5043,9.068605078604616,0,0,1,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,1.6927352,0,0,0,0,0,0,0,1
Vermont,2008,46,0,0,0,0,0,17,.24731183,0,1,2.7386756,14.982166,98.431221,566.26147,1901.2853,94.403755,2.7386756,.48329568,.16109857,.32219714,588067,211.2004244414327,2.7,50130,18.556728,55.125862,35.983994,131.03625,340.88455,9.052709980325371,1,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.0074744,0,0,0,0,0,0,0,1
Maryland,2008,21,0,0,0,0,0,493,.32141504,3,37,8.7749748,234.9664,366.02145,691.10486,2383.696,450.83432,8.7749748,.62296981,.071196549,.67636722,5162430,362.3099974236939,3.5999999,69047,.54666114,6.0534477,1.0607796,15.387211,415.14706,8.058317497767524,0,0,1,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,2.1719038,0,0,0,0,0,0,0,1
Alaska,2008,2,1,0,0,1,1,27,.25931677,0,2,3.9633901,94.534195,493.66223,474.43246,2236.3796,239.27132,3.9633901,.44037667,.14679222,.44037667,607583,293.9516082576372,6.1999998,66910,.33065441,4.9629436,.68336344,12.253634,736.01624,8.631248734740767,0,0,0,1,2006,2005,1,3,0,0,0,0,0,0,0,1,0,0,1,1.3770998,5,0,1,0,0,0,0,0
Massachusetts,2008,22,0,0,0,0,0,167,.24791402,0,0,2.5812354,109.29291,323.13358,560.4527,1654.5874,197.45679,2.565779,.1081955,.0154565,.0154565,6127881,323.1296430201565,2.8,59195,1.7168578,8.587781,3.2276411,18.954121,176.32776,8.639479128266361,1,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,.94826812,0,0,0,0,0,0,0,1
Colorado,2008,6,0,0,0,0,0,156,.3576729,4,3,3.2201014,69.541801,237.58568,582.54938,2053.1863,276.94937,3.1375346,.12385006,.10320838,.082566701,4198306,322.3919361761625,2.7,61077,.31917635,5.1907125,.74272811,12.638526,480.41437,9.166316128457526,0,0,0,1,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.1694129,0,0,0,0,0,0,0,1
New Jersey,2008,31,0,0,0,0,0,376,.33099756,3,6,4.3424692,146.68538,163.44315,466.60757,1600.0729,233.06125,4.3424692,.50816131,.046196483,.080843844,8219529,464.8319873316342,3.7,63818,.036267284,.59614122,.068020932,1.3406973,299.73431,7.879940565937538,1,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.4684432,0,0,0,0,0,0,0,1
Arkansas,2008,4,0,0,0,0,0,164,.46879536,2,3,5.7949567,97.383545,357.83859,1193.337,2455.1536,229.6075,5.7242866,.84804243,.1060053,.1413404,2599492,283.709278582123,4.1999998,37600,1.4365499,5.4123268,2.0820606,11.242081,519.99139,15.19373785339597,0,0,1,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.756988,0,0,0,0,0,0,0,1
South Dakota,2008,42,1,0,1,0,0,37,.19402985,0,0,4.6496606,16.839312,186.99176,325.6019,1287.3276,111.21486,4.021328,.251333,.1256665,.1256665,726426,249.5780712694755,2.7,46181,10.441257,40.579632,18.194008,92.379814,419.97745,11.60228295793377,0,1,0,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,1.5367942,5,0,1,0,0,0,0,0
South Carolina,2008,41,1,0,1,1,1,307,.56519103,9,2,6.9722414,149.80099,548.83124,1044.0194,2869.7473,401.27863,6.9722414,1.0447007,.22710885,.068132654,3876975,316.8965495005771,3.5999999,47568,.017694207,1.3032326,.033402331,2.3638532,552.46497,13.02461326162794,0,0,1,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,1.9419367,5,0,1,0,0,0,0,0
Connecticut,2008,7,0,0,0,0,0,132,.34998763,0,0,3.77898,115.74557,168.39365,432.49283,1809.6733,254.53722,3.77898,.51531547,.028628636,.028628636,3297626,295.2730236843111,2.3,63523,.73568076,4.3054004,1.3634657,11.711607,591.49628,7.381916566645216,1,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.3294542,0,0,0,0,0,0,0,1
Wyoming,2008,51,0,0,0,1,1,12,.26744187,0,0,2.295188,16.448847,197.00363,420.78445,2216.3865,138.28508,2.295188,.19126566,.19126566,.19126566,479699,376.9030162664504,3.8,50175,.10881824,7.0644298,.14467406,12.877033,398.59763,10.49762455206286,0,0,0,1,,,0,,0,0,0,0,0,0,0,1,0,0,0,.83081472,0,0,0,0,0,0,0,1
Iowa,2008,16,0,0,0,0,0,77,.23859087,0,2,2.5800908,41.851086,214.04703,556.16034,1752.5183,146.62958,2.5800908,.1340307,.033507675,.10052302,2822155,263.7346283248085,2.8,51899,.50401199,5.745893,.85689837,11.112146,293.72827,8.422074620281309,0,1,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,.9478246,0,0,0,0,0,0,0,1
Missouri,2008,26,1,0,0,0,1,456,.51406163,12,15,7.7625914,125.90379,344.63522,779.18713,2554.1819,353.43622,7.7625914,1.4129279,.22130194,.27237162,5433153,294.838006586599,3.3,57098,.0071965577,1.0742565,.0097733308,2.0146313,513.8631,10.69741639891238,0,1,0,0,2007,2007,1,1,0,0,0,0,0,0,0,1,0,0,1,2.0493162,4,0,0,1,0,0,0,0
